YearMonth,Año,Month,Business,Vertical,Subvertical,Platform,Zona,Pais,Partner,Revenue LC,Revenue Jug,Revenue OP,Revenue MC,Volumen,Volumen Jug,Volumen OP,Volumen MC,Orders,Transactions,Consumer Buyers,# Rutas,Freq Visita,Bajas Hogares,Altas Hogares,Eficiencia de visita (%), Eficacia de visita (%),Share Canales CCETH,Mix Retornables,Mix Single Serve,HH/dia/ruta,DATE,YTD,ID
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202410,2024,10,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,,,,,,,,,,,,,,,,,,,,,,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202411,2024,11,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,North,MX,Partner6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,North,MX,Partner6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,North,MX,Partner6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,offline,Platform Name,South,MX,Partner7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,online,Platform Name,South,MX,Partner7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
202412,2024,12,PF,Direct To Consumer ,total,Platform Name,South,MX,Partner7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
